num_edges,density,avg_degree,percent_endpoints,energy,second_eigen,unique_eigen,spectral_rad,link_impurity,neighborhood_impurity,avg_closeness,avg_clustering,small_worldness,eccentricity,diameter,radius,%central_nodes,near_native
232,0.096066253,6.628571429,0,(464+0j),(6.27561372155+0j),70,(8.11565168147+0j),0.478448276,3.171428571,0.320439395,0.280956504,2.001530925,5.571428571,5,6,0.457142857,1
244,0.101035197,6.971428571,0,(488+0j),(6.97704446722+0j),70,(8.25839675358+0j),0.491803279,3.428571429,0.320162181,0.280175459,1.894024817,5.557142857,5,6,0.414285714,1
243,0.100621118,6.942857143,0.014285714,(486+0j),(6.39297231061+0j),70,(8.71515921178+0j),0.485596708,3.371428571,0.320496002,0.288664193,2.31818908,5.657142857,5,6,0.428571429,1
249,0.10310559,7.114285714,0.014285714,(498+0j),(6.7920951525+0j),70,(8.76185571903+0j),0.477911647,3.4,0.329939998,0.280097839,1.997853436,5.585714286,5,6,0.385714286,1
242,0.100207039,6.914285714,0,(484+0j),(6.3461979672+0j),70,(8.45348469368+0j),0.479338843,3.314285714,0.321815895,0.282048983,1.803730979,5.6,5,6,0.457142857,1
238,0.098550725,6.8,0,(476+0j),(6.31555253582+0j),70,(8.24292580646+0j),0.495798319,3.371428571,0.315747917,0.28501443,2.526392732,5.571428571,5,6,0.414285714,1
228,0.094409938,6.514285714,0.014285714,(456+0j),(6.17204599567+0j),70,(7.57945418863+0j),0.513157895,3.342857143,0.312563736,0.275387549,1.840191429,5.942857143,5,6,0.342857143,1
240,0.099378882,6.857142857,0,(480+0j),(6.36117185486+0j),70,(8.11162899751+0j),0.495833333,3.4,0.320611164,0.271717568,1.707379621,5.571428571,5,6,0.442857143,1
243,0.100621118,6.942857143,0.014285714,(486+0j),(6.46307234253+0j),70,(8.46252332244+0j),0.477366255,3.314285714,0.328548949,0.280723166,1.797763165,5.571428571,5,6,0.414285714,1
236,0.097722567,6.742857143,0.014285714,(472+0j),(6.33711430074+0j),70,(8.68619764787+0j),0.478813559,3.228571429,0.315859033,0.279130711,2.142686199,5.7,5,6,0.457142857,1
235,0.097308489,6.714285714,0,(470+0j),(6.44433035064+0j),70,(7.78362624904+0j),0.49787234,3.342857143,0.326693174,0.281136879,2.540334227,5.257142857,5,6,0.342857143,1
236,0.097722567,6.742857143,0,(472+0j),(6.44640587329+0j),70,(7.85318102982+0j),0.483050847,3.257142857,0.323423314,0.257342816,2.307631268,5.642857143,5,6,0.428571429,1
241,0.099792961,6.885714286,0,(482+0j),(6.81368267983+0j),70,(8.64358899112+0j),0.485477178,3.342857143,0.323353204,0.294615147,2.302621998,5.571428571,5,6,0.414285714,1
240,0.099378882,6.857142857,0,(480+0j),(6.20868067018+0j),70,(8.45514653961+0j),0.495833333,3.4,0.317759952,0.285820529,1.769644277,5.6,5,6,0.5,1
233,0.096480331,6.657142857,0,(466+0j),(6.014737299+0j),70,(8.61958549055+0j),0.480686695,3.2,0.311883317,0.262258297,1.439885866,5.885714286,5,6,0.442857143,1
232,0.096066253,6.628571429,0.014285714,(464+0j),(6.37514143324+0j),70,(8.05373486296+0j),0.474137931,3.142857143,0.316526239,0.280096887,1.781082167,5.685714286,5,6,0.5,1
233,0.096480331,6.657142857,0.014285714,(466+0j),(6.24876496345+0j),70,(8.26576643141+0j),0.489270386,3.257142857,0.311605618,0.273906411,2.254044035,5.871428571,5,6,0.385714286,1
238,0.098550725,6.8,0,(476+0j),(6.44580810454+0j),70,(7.92320637576+0j),0.470588235,3.2,0.320443579,0.275876108,1.764390986,5.528571429,5,6,0.571428571,1
224,0.092753623,6.4,0.014285714,(448+0j),(6.08873492676+0j),70,(7.27476227969+0j),0.491071429,3.142857143,0.312684492,0.247937539,2.543514232,5.7,5,6,0.5,1
245,0.101449275,7,0,(490+0j),(6.4141029597+0j),70,(8.55673896905+0j),0.481632653,3.371428571,0.329409673,0.284074338,2.009433062,5.428571429,5,6,0.385714286,1
236,0.097722567,6.742857143,0,(472+0j),(6.67943347562+0j),70,(8.19174987733+0j),0.483050847,3.257142857,0.322018682,0.295823542,1.990556065,5.471428571,5,6,0.414285714,1
232,0.096066253,6.628571429,0.014285714,(464+0j),(6.25219961261+0j),70,(7.57928283286+0j),0.465517241,3.085714286,0.319182742,0.268644609,2.471172284,5.642857143,5,6,0.471428571,1
240,0.099378882,6.857142857,0,(480+0j),(6.70534111381+0j),70,(8.02384271699+0j),0.495833333,3.4,0.322575878,0.265018553,2.052856423,5.814285714,5,6,0.457142857,1
240,0.099378882,6.857142857,0.014285714,(480+0j),(6.67701102521+0j),70,(8.10519427897+0j),0.479166667,3.285714286,0.325070529,0.270778983,1.593297447,5.642857143,5,6,0.457142857,1
240,0.099378882,6.857142857,0,(480+0j),(6.9381648963+0j),70,(8.17737177542+0j),0.470833333,3.228571429,0.31884354,0.277396096,2.055851761,5.642857143,5,6,0.357142857,1
239,0.098964803,6.828571429,0,(478+0j),(6.41833019867+0j),70,(8.08555263265+0j),0.485355649,3.314285714,0.327114961,0.285118532,1.969772748,5.314285714,5,6,0.428571429,1
235,0.097308489,6.714285714,0,(470+0j),(6.79187036827+0j),70,(8.30603692066+0j),0.493617021,3.314285714,0.321041535,0.278715729,1.91215697,5.371428571,5,6,0.428571429,1
236,0.097722567,6.742857143,0,(472+0j),(6.29604463195+0j),70,(8.31239078768+0j),0.487288136,3.285714286,0.313569494,0.281284271,1.773670647,5.585714286,5,6,0.485714286,1
241,0.099792961,6.885714286,0.014285714,(482+0j),(6.6114733308+0j),70,(8.39006679338+0j),0.481327801,3.314285714,0.324866906,0.266223697,2.454391971,5.628571429,5,6,0.414285714,1
237,0.098136646,6.771428571,0,(474+0j),(6.37037342961+0j),70,(8.07793260007+0j),0.481012658,3.257142857,0.32210869,0.280379303,1.948181755,5.342857143,5,6,0.342857143,1
229,0.094824017,6.542857143,0.028571429,(458+0j),(6.23991282124+0j),70,(7.82376945059+0j),0.484716157,3.171428571,0.315365145,0.252661307,1.957283774,5.771428571,5,6,0.428571429,1
229,0.094824017,6.542857143,0.028571429,(458+0j),(6.17511834309+0j),70,(7.74999496457+0j),0.489082969,3.2,0.315492269,0.247349,1.758279271,6.057142857,5,6,0.428571429,1
229,0.094824017,6.542857143,0,(458+0j),(6.22095984519+0j),70,(7.85175910353+0j),0.493449782,3.228571429,0.315154611,0.286869718,1.81232507,5.6,5,6,0.485714286,1
232,0.096066253,6.628571429,0,(464+0j),(6.34960766765+0j),70,(7.63595001604+0j),0.478448276,3.171428571,0.321351868,0.28909194,2.023324903,5.428571429,5,6,0.414285714,1
224,0.092753623,6.4,0,(448+0j),(6.10569026522+0j),70,(7.16112204489+0j),0.482142857,3.085714286,0.312249043,0.235680272,1.755809822,5.7,5,6,0.442857143,1
236,0.097722567,6.742857143,0.014285714,(472+0j),(6.56023467963+0j),70,(8.37506487569+0j),0.491525424,3.314285714,0.312418613,0.27906855,1.630866046,5.742857143,5,6,0.385714286,1
230,0.095238095,6.571428571,0.014285714,(460+0j),(6.21141147619+0j),70,(8.24349211421+0j),0.491304348,3.228571429,0.317568375,0.256736042,2.2204314,5.857142857,5,6,0.385714286,1
224,0.092753623,6.4,0,(448+0j),(6.08458572272+0j),70,(7.62705297131+0j),0.477678571,3.057142857,0.311972719,0.261000825,1.956824111,5.6,6,6,0.471428571,1
230,0.095238095,6.571428571,0,(460+0j),(6.15694162907+0j),70,(7.43733622356+0j),0.504347826,3.314285714,0.319471711,0.253197279,1.69626811,5.657142857,5,6,0.514285714,1
231,0.095652174,6.6,0,(462+0j),(6.24409955353+0j),70,(8.19737633938+0j),0.489177489,3.228571429,0.321963198,0.273220985,1.927916342,5.528571429,5,7,0.1,1
231,0.095652174,6.6,0,(462+0j),(6.54227517887+0j),70,(7.60486116373+0j),0.493506494,3.257142857,0.314885142,0.251255411,1.646923141,5.657142857,5,6,0.442857143,1
233,0.096480331,6.657142857,0.028571429,(466+0j),(6.36667229683+0j),70,(8.352601296+0j),0.493562232,3.285714286,0.318109108,0.25666413,1.880961864,5.685714286,5,6,0.4,1
248,0.102691511,7.085714286,0.014285714,(496+0j),(6.86648959926+0j),70,(8.64076813021+0j),0.483870968,3.428571429,0.328144188,0.274376972,2.372193291,5.614285714,5,6,0.4,1
220,0.091097308,6.285714286,0.028571429,(440+0j),(6.3243003556+0j),70,(7.60852327451+0j),0.481818182,3.028571429,0.310651928,0.23716141,1.889589173,5.914285714,5,6,0.385714286,1
234,0.09689441,6.685714286,0,(468+0j),(6.25058222688+0j),70,(8.35609492563+0j),0.482905983,3.228571429,0.311164261,0.247137704,1.786311597,5.771428571,5,6,0.442857143,1
241,0.099792961,6.885714286,0.014285714,(482+0j),(6.68827886386+0j),70,(8.372842158+0j),0.473029046,3.257142857,0.32878323,0.287449217,2.026810516,5.5,5,6,0.385714286,1
234,0.09689441,6.685714286,0,(468+0j),(6.54288138173+0j),70,(7.93390671297+0j),0.487179487,3.257142857,0.310398052,0.258570398,1.745029401,5.671428571,5,6,0.442857143,1
225,0.093167702,6.428571429,0,(450+0j),(6.07668002762+0j),70,(7.28544137471+0j),0.484444444,3.114285714,0.31034871,0.243163265,1.857728769,5.757142857,5,6,0.485714286,1
239,0.098964803,6.828571429,0.014285714,(478+0j),(6.33753079081+0j),70,(8.87417878223+0j),0.481171548,3.285714286,0.3159742,0.266477649,1.895127642,5.8,5,6,0.4,1
240,0.099378882,6.857142857,0.014285714,(480+0j),(6.73972022418+0j),70,(8.25362378398+0j),0.479166667,3.285714286,0.323099622,0.261790749,1.810950446,5.528571429,5,6,0.385714286,1
235,0.097308489,6.714285714,0.014285714,(470+0j),(6.40239238218+0j),70,(8.33300012516+0j),0.489361702,3.285714286,0.317340587,0.249113585,3.283364075,5.857142857,5,6,0.357142857,1
239,0.098964803,6.828571429,0,(478+0j),(6.7488247975+0j),70,(8.10292859605+0j),0.49790795,3.4,0.317300658,0.280404595,2.17246549,5.585714286,5,6,0.442857143,1
239,0.098964803,6.828571429,0,(478+0j),(6.29037928278+0j),70,(8.4571594411+0j),0.49790795,3.4,0.314829808,0.264927136,2.481002586,5.771428571,5,6,0.442857143,1
235,0.097308489,6.714285714,0,(470+0j),(6.24241859682+0j),70,(8.29481040243+0j),0.489361702,3.285714286,0.31227002,0.264345496,2.116323885,5.657142857,5,6,0.471428571,1
236,0.097722567,6.742857143,0,(472+0j),(6.35148487143+0j),70,(8.25446891259+0j),0.487288136,3.285714286,0.312795193,0.269390847,2.958520481,5.614285714,5,6,0.428571429,1
234,0.09689441,6.685714286,0,(468+0j),(6.61574038439+0j),70,(8.13049020169+0j),0.495726496,3.314285714,0.311941586,0.284764997,1.757748462,5.6,5,6,0.457142857,1
218,0.090269151,6.228571429,0.014285714,(436+0j),(6.33806759465+0j),70,(7.63561116083+0j),0.490825688,3.057142857,0.304200347,0.255816327,2.255140693,6.4,5,6,0.342857143,1
237,0.098136646,6.771428571,0,(474+0j),(6.36045733115+0j),70,(8.37673294656+0j),0.476793249,3.228571429,0.313772325,0.281548134,2.402118723,5.657142857,5,6,0.457142857,1
235,0.097308489,6.714285714,0,(470+0j),(6.50757080083+0j),70,(7.6042201031+0j),0.493617021,3.314285714,0.322512187,0.271573902,1.36494785,5.585714286,5,6,0.528571429,1
235,0.097308489,6.714285714,0,(470+0j),(6.18403288299+0j),70,(7.76838852787+0j),0.485106383,3.257142857,0.325752144,0.260593692,2.40032296,5.357142857,5,6,0.342857143,1
231,0.095652174,6.6,0,(462+0j),(6.24538295171+0j),70,(7.74094229193+0j),0.484848485,3.2,0.313863878,0.26472686,1.406663402,5.614285714,5,6,0.514285714,1
237,0.098136646,6.771428571,0,(474+0j),(6.21596161511+0j),70,(8.00984483468+0j),0.485232068,3.285714286,0.315514555,0.273473907,1.957300845,5.614285714,5,6,0.5,1
237,0.098136646,6.771428571,0.014285714,(474+0j),(6.45379909491+0j),70,(8.33775641619+0j),0.481012658,3.257142857,0.312208421,0.272817976,1.554405421,5.757142857,5,6,0.471428571,1
216,0.089440994,6.171428571,0,(432+0j),(6.0123551739+0j),70,(7.32654616492+0j),0.481481481,2.971428571,0.303201683,0.264183673,1.618525807,5.742857143,5,7,0.185714286,1
229,0.094824017,6.542857143,0,(458+0j),(6.27809783338+0j),70,(7.31858941591+0j),0.475982533,3.114285714,0.311514536,0.256415172,2.049583752,5.771428571,5,6,0.485714286,1
235,0.097308489,6.714285714,0,(470+0j),(6.55661623715+0j),70,(8.02460292914+0j),0.510638298,3.428571429,0.313246261,0.288104515,2.129206754,5.542857143,5,6,0.457142857,1
238,0.098550725,6.8,0,(476+0j),(6.68484898433+0j),70,(8.23740761259+0j),0.491596639,3.342857143,0.313264895,0.270184498,2.005772484,5.6,5,6,0.442857143,1
227,0.093995859,6.485714286,0.028571429,(454+0j),(6.26510745237+0j),70,(7.69426028282+0j),0.49339207,3.2,0.31159949,0.24270872,1.828352308,6.028571429,5,6,0.385714286,1
232,0.096066253,6.628571429,0,(464+0j),(6.17941947499+0j),70,(8.20749892634+0j),0.49137931,3.257142857,0.309738824,0.249186766,1.620251281,5.857142857,5,6,0.442857143,1
237,0.098136646,6.771428571,0,(474+0j),(6.26664949075+0j),70,(8.09855548622+0j),0.481012658,3.257142857,0.322818715,0.263640486,1.838060714,5.542857143,5,6,0.4,1
237,0.098136646,6.771428571,0,(474+0j),(6.20804475424+0j),70,(8.51303242175+0j),0.485232068,3.285714286,0.315443195,0.268398268,2.031192,5.642857143,5,6,0.457142857,1
247,0.102277433,7.057142857,0,(494+0j),(6.66196028508+0j),70,(8.47046821466+0j),0.489878543,3.457142857,0.330834363,0.300923442,1.818734697,5.428571429,5,6,0.371428571,1
235,0.097308489,6.714285714,0.014285714,(470+0j),(6.45890444384+0j),70,(7.84408293704+0j),0.485106383,3.257142857,0.323384949,0.265927644,2.333455887,5.628571429,5,6,0.471428571,1
246,0.101863354,7.028571429,0.014285714,(492+0j),(6.41578104888+0j),70,(8.56729664096+0j),0.475609756,3.342857143,0.329916848,0.276221239,1.768114999,5.628571429,5,6,0.371428571,1
249,0.10310559,7.114285714,0,(498+0j),(6.63626882084+0j),70,(8.76155458097+0j),0.489959839,3.485714286,0.330667317,0.273408813,2.030455567,5.514285714,5,6,0.371428571,1
237,0.098136646,6.771428571,0.014285714,(474+0j),(6.3503107286+0j),70,(8.08967736028+0j),0.493670886,3.342857143,0.318196793,0.273203463,1.667079525,5.8,5,6,0.385714286,1
240,0.099378882,6.857142857,0,(480+0j),(6.68358532751+0j),70,(8.31376947683+0j),0.491666667,3.371428571,0.314840997,0.281530612,2.481405884,5.557142857,5,6,0.414285714,1
249,0.10310559,7.114285714,0,(498+0j),(6.71927995421+0j),70,(8.721883529+0j),0.489959839,3.485714286,0.330208452,0.284568051,1.872104591,5.585714286,5,6,0.342857143,1
235,0.097308489,6.714285714,0.014285714,(470+0j),(6.39253669753+0j),70,(8.4423966909+0j),0.49787234,3.342857143,0.313168097,0.271219653,1.792299853,5.8,5,6,0.428571429,1
232,0.096066253,6.628571429,0,(464+0j),(6.46817098457+0j),70,(8.22602491278+0j),0.5,3.314285714,0.319133991,0.298122195,1.757342297,5.3,5,6,0.342857143,1
239,0.098964803,6.828571429,0,(478+0j),(6.2392459996+0j),70,(8.26296238091+0j),0.49790795,3.4,0.321448508,0.256417154,1.689030023,5.542857143,5,6,0.5,1
234,0.09689441,6.685714286,0.028571429,(468+0j),(6.33276089218+0j),70,(8.43974739417+0j),0.487179487,3.257142857,0.315883605,0.250245865,1.631194437,5.957142857,5,6,0.414285714,1
230,0.095238095,6.571428571,0,(460+0j),(6.23365532673+0j),70,(8.118051159+0j),0.486956522,3.2,0.321996652,0.268931386,1.840261482,5.514285714,5,6,0.357142857,1
239,0.098964803,6.828571429,0,(478+0j),(6.37408411695+0j),70,(8.25547865398+0j),0.489539749,3.342857143,0.31325173,0.287292311,2.120911385,5.614285714,5,6,0.428571429,1
227,0.093995859,6.485714286,0.028571429,(454+0j),(6.17598716072+0j),70,(7.60188557328+0j),0.49339207,3.2,0.314637359,0.251870748,1.528569581,5.685714286,5,6,0.485714286,1
241,0.099792961,6.885714286,0,(482+0j),(6.53620049073+0j),70,(8.26297799638+0j),0.489626556,3.371428571,0.324037297,0.301090418,2.635378398,5.328571429,5,6,0.371428571,1
246,0.101863354,7.028571429,0.014285714,(492+0j),(6.77315307138+0j),70,(8.65174835238+0j),0.475609756,3.342857143,0.327058205,0.280549688,2.030986845,5.914285714,5,6,0.357142857,1
238,0.098550725,6.8,0,(476+0j),(6.69752749507+0j),70,(8.17798322683+0j),0.495798319,3.371428571,0.323464935,0.282977102,2.534239249,5.314285714,5,6,0.357142857,1
223,0.092339545,6.371428571,0,(446+0j),(6.15269871316+0j),70,(7.54811076149+0j),0.488789238,3.114285714,0.314392264,0.297798392,2.684299946,5.571428571,5,7,0.114285714,1
237,0.098136646,6.771428571,0,(474+0j),(6.30559899698+0j),70,(8.37642682325+0j),0.493670886,3.342857143,0.31411548,0.272817976,2.05327118,5.614285714,5,6,0.457142857,1
251,0.103933747,7.171428571,0.028571429,(502+0j),(7.22161377113+0j),70,(8.44698114151+0j),0.470119522,3.371428571,0.331274409,0.279713778,1.988447415,5.771428571,5,6,0.371428571,1
255,0.105590062,7.285714286,0,(510+0j),(6.68095723929+0j),70,(8.73365731652+0j),0.48627451,3.542857143,0.335004504,0.289474969,2.106432282,5.314285714,5,6,0.342857143,1
247,0.102277433,7.057142857,0.028571429,(494+0j),(6.7363096961+0j),70,(8.69965542264+0j),0.477732794,3.371428571,0.329926518,0.272198436,2.113825283,5.842857143,5,6,0.357142857,1
247,0.102277433,7.057142857,0.014285714,(494+0j),(6.45419390421+0j),70,(8.8082455972+0j),0.493927126,3.485714286,0.327197276,0.286932274,2.140899742,5.328571429,6,6,0.457142857,1
234,0.09689441,6.685714286,0,(468+0j),(6.22736123019+0j),70,(7.94617401302+0j),0.474358974,3.171428571,0.321510608,0.28606679,1.645808566,5.5,5,6,0.557142857,1
236,0.097722567,6.742857143,0.028571429,(472+0j),(6.6279570103+0j),70,(8.23303729942+0j),0.487288136,3.285714286,0.316862243,0.259718535,2.590648515,5.628571429,5,6,0.4,1
232,0.096066253,6.628571429,0,(464+0j),(6.31915386424+0j),70,(7.8196331738+0j),0.487068966,3.228571429,0.312860883,0.264335189,1.726146117,5.642857143,5,6,0.485714286,1
243,0.100621118,6.942857143,0,(486+0j),(6.63378192483+0j),70,(8.32960498999+0j),0.477366255,3.314285714,0.327653005,0.294616177,2.635662581,5.342857143,5,6,0.385714286,1
235,0.097308489,6.714285714,0,(470+0j),(6.16445963726+0j),70,(8.0547414171+0j),0.485106383,3.257142857,0.319933693,0.282888461,1.901809123,5.528571429,5,6,0.485714286,1
240,0.099378882,6.857142857,0,(480+0j),(6.20805317514+0j),70,(8.25182015063+0j),0.5,3.428571429,0.314943581,0.276511029,1.94635751,5.628571429,5,6,0.442857143,1
236,0.097722567,6.742857143,0,(472+0j),(6.33530541077+0j),70,(8.32411797072+0j),0.483050847,3.257142857,0.312787846,0.267380873,1.658653182,5.628571429,5,6,0.442857143,1
236,0.097722567,6.742857143,0.014285714,(472+0j),(6.29842235586+0j),70,(8.15707913919+0j),0.491525424,3.314285714,0.316366662,0.275483405,1.951066901,5.642857143,5,6,0.442857143,1
238,0.098550725,6.8,0,(476+0j),(6.97156786644+0j),70,(7.83352141286+0j),0.491596639,3.342857143,0.304641437,0.293762111,1.939933683,6.071428571,5,6,0.371428571,1
249,0.10310559,7.114285714,0.014285714,(498+0j),(6.73309596459+0j),70,(8.86278709138+0j),0.481927711,3.428571429,0.329225255,0.278195772,1.839471287,5.6,5,6,0.385714286,1
243,0.100621118,6.942857143,0,(486+0j),(6.8122740758+0j),70,(8.34664403415+0j),0.473251029,3.285714286,0.315328931,0.295026799,2.090711569,5.571428571,5,6,0.457142857,1
234,0.09689441,6.685714286,0,(468+0j),(6.25210022339+0j),70,(8.34993877484+0j),0.491452991,3.285714286,0.312486275,0.251695527,1.982933863,5.814285714,5,6,0.442857143,1
237,0.098136646,6.771428571,0,(474+0j),(6.24148200323+0j),70,(8.16729512229+0j),0.485232068,3.285714286,0.312088633,0.280294785,2.009394491,5.657142857,5,6,0.457142857,1
237,0.098136646,6.771428571,0,(474+0j),(6.25028565383+0j),70,(8.37816295825+0j),0.489451477,3.314285714,0.313972209,0.269189858,1.83114704,5.642857143,5,6,0.457142857,1
233,0.096480331,6.657142857,0,(466+0j),(6.24338344189+0j),70,(8.1819576945+0j),0.493562232,3.285714286,0.312099827,0.251590394,2.435317533,5.828571429,5,6,0.442857143,1
248,0.102691511,7.085714286,0,(496+0j),(7.11813455849+0j),70,(8.81861351563+0j),0.459677419,3.257142857,0.31947046,0.311246373,1.736480879,5.828571429,6,7,0.185714286,1
222,0.091925466,6.342857143,0.028571429,(444+0j),(6.2074002426+0j),70,(7.30181626595+0j),0.5,3.171428571,0.310345387,0.247743764,2.027049995,5.942857143,5,6,0.457142857,1
239,0.098964803,6.828571429,0.014285714,(478+0j),(6.29779845434+0j),70,(8.92134974919+0j),0.481171548,3.285714286,0.314760245,0.26465368,2.19466564,5.885714286,5,6,0.4,1
228,0.094409938,6.514285714,0,(456+0j),(6.0757873566+0j),70,(7.80662967112+0j),0.48245614,3.142857143,0.315789881,0.260827664,1.98387613,5.585714286,5,6,0.457142857,1
231,0.095652174,6.6,0.014285714,(462+0j),(6.18430595993+0j),70,(7.86458867838+0j),0.476190476,3.142857143,0.323117794,0.286635745,1.845842142,5.571428571,5,6,0.457142857,1
241,0.099792961,6.885714286,0,(482+0j),(6.37858769085+0j),70,(8.7475711407+0j),0.493775934,3.4,0.317698354,0.277002601,1.782897789,5.614285714,5,6,0.457142857,1
241,0.099792961,6.885714286,0.014285714,(482+0j),(6.58225347708+0j),70,(8.54156893433+0j),0.485477178,3.342857143,0.322771239,0.274817881,1.94049146,5.657142857,5,6,0.371428571,1
246,0.101863354,7.028571429,0,(492+0j),(6.47092944565+0j),70,(8.55224107314+0j),0.471544715,3.314285714,0.328195421,0.285181327,2.059547646,5.371428571,5,6,0.442857143,1
231,0.095652174,6.6,0,(462+0j),(5.96729108463+0j),70,(8.24535884133+0j),0.480519481,3.171428571,0.310721491,0.283958978,1.905357721,5.671428571,5,6,0.5,1
229,0.094824017,6.542857143,0,(458+0j),(6.42292480977+0j),70,(7.71592168208+0j),0.493449782,3.228571429,0.317498819,0.268215832,1.846338519,5.457142857,5,6,0.485714286,1
238,0.098550725,6.8,0,(476+0j),(6.48934814748+0j),70,(7.74285955228+0j),0.491596639,3.342857143,0.324803823,0.270471037,2.418597857,5.257142857,5,6,0.328571429,1
248,0.102691511,7.085714286,0,(496+0j),(6.97501708857+0j),70,(8.24420206419+0j),0.483870968,3.428571429,0.327672024,0.293716284,1.93392662,5.442857143,5,6,0.328571429,1
249,0.10310559,7.114285714,0,(498+0j),(6.74882596593+0j),70,(8.14431680592+0j),0.485943775,3.457142857,0.332967893,0.292077922,2.015777636,5.3,5,6,0.328571429,1
227,0.093995859,6.485714286,0.028571429,(454+0j),(6.4140689594+0j),70,(7.52976738707+0j),0.497797357,3.228571429,0.313324471,0.248565244,2.087143955,6.085714286,5,6,0.414285714,1
237,0.098136646,6.771428571,0.014285714,(474+0j),(6.69606115769+0j),70,(8.27220154157+0j),0.493670886,3.342857143,0.31328021,0.26200268,1.634978702,5.7,5,6,0.428571429,1
239,0.098964803,6.828571429,0.014285714,(478+0j),(6.31458741298+0j),70,(8.22927141071+0j),0.485355649,3.314285714,0.323700351,0.272992167,1.894615554,5.714285714,5,6,0.4,1
238,0.098550725,6.8,0,(476+0j),(6.24971294302+0j),70,(8.30389515115+0j),0.487394958,3.314285714,0.31294522,0.274991754,2.051853488,5.628571429,5,6,0.442857143,1
232,0.096066253,6.628571429,0.014285714,(464+0j),(6.19375455339+0j),70,(7.99840273783+0j),0.49137931,3.257142857,0.316600509,0.271018743,1.679365605,5.714285714,5,6,0.414285714,1
235,0.097308489,6.714285714,0,(470+0j),(6.63653878165+0j),70,(8.0708004041+0j),0.506382979,3.4,0.315141258,0.284928881,1.762864703,5.628571429,5,6,0.357142857,1
256,0.106004141,7.314285714,0,(512+0j),(6.73503607329+0j),70,(8.92368446456+0j),0.5,3.657142857,0.335809608,0.308720803,1.700064364,5.157142857,5,6,0.285714286,1
238,0.098550725,6.8,0,(476+0j),(6.44737751417+0j),70,(8.2410269318+0j),0.504201681,3.428571429,0.313233414,0.287605648,2.214993991,5.671428571,5,7,0.157142857,1
234,0.09689441,6.685714286,0.014285714,(468+0j),(6.66788733341+0j),70,(7.74849397781+0j),0.482905983,3.228571429,0.319437627,0.298147805,2.469919426,5.514285714,5,6,0.428571429,1
227,0.093995859,6.485714286,0,(454+0j),(6.06381832134+0j),70,(7.32958448635+0j),0.488986784,3.171428571,0.313320727,0.245192744,1.993395465,5.771428571,5,6,0.514285714,1
233,0.096480331,6.657142857,0.014285714,(466+0j),(6.37218020399+0j),70,(9.00045385978+0j),0.493562232,3.285714286,0.311505811,0.255999873,2.166775238,6.328571429,5,6,0.285714286,1
247,0.102277433,7.057142857,0.014285714,(494+0j),(6.51373533653+0j),70,(8.66290760807+0j),0.473684211,3.342857143,0.330866075,0.278214087,1.857762011,5.557142857,5,6,0.4,1
229,0.094824017,6.542857143,0.014285714,(458+0j),(6.53698310439+0j),70,(7.86286231161+0j),0.497816594,3.257142857,0.315454168,0.262656629,2.354438297,5.671428571,5,6,0.385714286,1
224,0.092753623,6.4,0.028571429,(448+0j),(6.53663016195+0j),70,(7.23724478334+0j),0.486607143,3.114285714,0.308064531,0.239104308,2.073568942,5.685714286,5,6,0.4,1
228,0.094409938,6.514285714,0,(456+0j),(6.18947560148+0j),70,(7.66825322013+0j),0.495614035,3.228571429,0.31700512,0.266781076,1.566503781,5.628571429,5,6,0.471428571,1
232,0.096066253,6.628571429,0.014285714,(464+0j),(6.3504369563+0j),70,(7.96951965745+0j),0.495689655,3.285714286,0.309782034,0.254805195,2.198133007,5.985714286,5,6,0.371428571,1
239,0.098964803,6.828571429,0.028571429,(478+0j),(6.34773968855+0j),70,(8.30722684128+0j),0.485355649,3.314285714,0.318752803,0.265864691,2.407384099,6,5,6,0.357142857,1
241,0.099792961,6.885714286,0,(482+0j),(6.7522176613+0j),70,(8.26056442038+0j),0.477178423,3.285714286,0.325858729,0.296435786,2.401986555,5.385714286,5,6,0.442857143,1
229,0.094824017,6.542857143,0,(458+0j),(6.27907006115+0j),70,(7.76411665406+0j),0.489082969,3.2,0.320084613,0.287261389,2.061156336,5.357142857,5,6,0.414285714,1
235,0.097308489,6.714285714,0,(470+0j),(6.24727959213+0j),70,(8.06693691793+0j),0.489361702,3.285714286,0.318299389,0.274330986,1.840784257,5.585714286,5,6,0.414285714,1
241,0.099792961,6.885714286,0.014285714,(482+0j),(6.68628224892+0j),70,(8.3118359023+0j),0.46473029,3.2,0.325048871,0.272835498,2.170454984,5.6,5,6,0.442857143,1
232,0.096066253,6.628571429,0,(464+0j),(6.33039975272+0j),70,(7.99909407188+0j),0.474137931,3.142857143,0.312779246,0.274140383,2.377686684,5.714285714,5,6,0.471428571,1
236,0.097722567,6.742857143,0,(472+0j),(6.30541054796+0j),70,(8.35874297952+0j),0.495762712,3.342857143,0.314368483,0.267647908,1.801780603,5.614285714,5,6,0.457142857,1
240,0.099378882,6.857142857,0,(480+0j),(6.64951757023+0j),70,(8.1722340898+0j),0.4875,3.342857143,0.326608948,0.283033316,2.815579797,5.457142857,5,6,0.5,1
244,0.101035197,6.971428571,0,(488+0j),(6.62667664999+0j),70,(8.24408699686+0j),0.483606557,3.371428571,0.325274572,0.318445681,1.93628002,5.271428571,5,6,0.428571429,1
